conn_from,conn_to,edge_type
793450571Emmitt, 536815165Urban, husband
793838199Lige, 037793021Elda, husband
793838199Lige, 695752227Ettie, grand child
794065312Nathaniel, 318451868Mervin, father
794065312Nathaniel, 846564987Theodosia, husband
794371796HERBERT, 517294245Esta, husband
794371796HERBERT, 695752227Ettie, grand child
794422829Nealie, 186306189Bennett, wife
794575419Mattie, 095021378GRAEME, brother
794575419Mattie, 122803655Delilah, brother
794645269Tillman, 427434469Sena, husband
794981694Katherine, 584517132AIMEE, brother
794981694Katherine, 867228406STUART, brother
794981694Katherine, 942007480PAUL, brother
795030990PAIGE, 124319913Burton, niece
795030990PAIGE, 172206306SOPHIE, grand child
795030990PAIGE, 448877069Izora, niece
795030990PAIGE, 459938895Emmitt, wife
795030990PAIGE, 695207123Amalia, grand child
795053183Mae, 680919180Adolphus, wife
796648727Lonnie, 139337893Maggie, husband
796738884IRIS, 391217224Lucretia, grand child
797266068Mona, 124531378Vernie, wife
797266068Mona, 219400915Wylie, mother
797266068Mona, 284540975Tobias, mother
797266068Mona, 865424860West, wife
797503859LORRAINE, 032270639Hoy, wife
797814743MAX, 695207123Amalia, grand child
797814743MAX, 993158254RITA, nephew
797866524MALCOLM, 018664557Bulah, grand child
797866524MALCOLM, 674770561Alva, husband
797989860Lafayette, 085157090Alf, husband
798208818HOLLIE, 002397995Elsie, wife
798208818HOLLIE, 540486695Ora, mother
798208818HOLLIE, 695207123Amalia, grand child
798208818HOLLIE, 984251873Sina, niece
798368175Hosteen, 730956682Patty, husband
798893583Hayes, 105979101Hanna, nephew
798893583Hayes, 675175969Zena, husband
798893583Hayes, 992813087Jonas, nephew
798972877Bertrand, 030508814Adrienne, nephew
798972877Bertrand, 470911314JEMMA, nephew
798972877Bertrand, 524434450Nell, husband
799521596Malvina, 619210635Malcom, sister
799713306King, 727091819Minerva, husband
799796976YASMIN, 310244811Johnson, wife
799965194Bailey, 126927171MELISSA, husband
799965194Bailey, 218260333Magdalene, father
799965194Bailey, 283868318Dessa, father
799965194Bailey, 405385489CLAIR, father
799965194Bailey, 458620467Cathrine, husband
799965194Bailey, 480727033Magdalena, father
799965194Bailey, 705251842MARION, husband
799965194Bailey, 732802013Ruthie, husband
799965194Bailey, 783641273Maggie, father
799965194Bailey, 932624246BARBARA, father
799965194Bailey, 972016227MANDY, husband
799969733REBECCA, 499849717Virgil, wife
800164400Hermann, 245088262Vance, brother
800484540WAYNE, 162321308Nels, brother
800484540WAYNE, 293320517Cordella, nephew
800484540WAYNE, 645266322Wylie, brother
800484540WAYNE, 656809724Leo, brother
800484540WAYNE, 871471233MAUREEN, brother
800909351RICHARD, 076315568Corrie, father
800909351RICHARD, 632825299RAYMOND, husband
801579764Hayes, 018664557Bulah, grand child
801579764Hayes, 385109558MORRIS, nephew
801821217Chin, 348831569Altha, husband
801845828Ellar, 003946711Creola, aunt
801845828Ellar, 051568723Lucious, aunt
801845828Ellar, 123926295Matt, mother
801845828Ellar, 169441911LESLIE, aunt
801845828Ellar, 198939698NELLIE, sister
801845828Ellar, 200400400Humphrey, aunt
801845828Ellar, 387295249Madison, wife
801845828Ellar, 515059608JAKE, mother
801845828Ellar, 792135172Jabez, aunt
801845828Ellar, 852290720Lilla, mother
802056959Leander, 018664557Bulah, grand child
802056959Leander, 889574988Inga, nephew
802056959Leander, 986305693MILLICENT, husband
802156906Raoul, 053151542Manson, nephew
802156906Raoul, 340903399Josie, husband
802156906Raoul, 391217224Lucretia, grand child
802160904Tobe, 482564836Elizabeth, brother
802160904Tobe, 844864186Verona, brother
802187174Almon, 036075864Letty, mother
802187174Almon, 349175640Hardie, mother
802187174Almon, 811830619JEMMA, mother
802925485Birtha, 485850143MARLENE, sister
802925485Birtha, 665058857Harman, brother
802925485Birtha, 867193468FREDERICK, niece
803253394Issac, 317875878Dinah, father
803253394Issac, 695752227Ettie, grand child
803253394Issac, 732802013Ruthie, nephew
803253394Issac, 762665221Dave, husband
803924975Harve, 565383091JACK, brother
803924975Harve, 769527170GORDON, sister
803924975Harve, 896347244Evert, brother
804013627Melvina, 475381566Maynard, wife
804115847Estell, 144468056Lonzo, wife
804115847Estell, 324047305Willa, grand mother
804115847Estell, 374565081MARCUS, grand mother
804115847Estell, 466074256Agustus, mother
804115847Estell, 659418704Enos, wife
804115847Estell, 676344021Oran, mother
804115847Estell, 789466490Issac, mother
804115847Estell, 978120634Eliga, grand mother
804402819MOLLY, 148729021Zendia, mother
804402819MOLLY, 658735045Morton, wife
804510464Letitia, 156123647Bradford, sister
804818944Lon, 244701850Letty, brother
804818944Lon, 420568410Lawyer, brother
804865669Harriett, 393308654BASIL, wife
804865669Harriett, 717982381CONOR, mother
804865669Harriett, 774571458Eve, mother
805081735Melvina, 613651474Ed, wife
805241724CARL, 911143287Chris, brother
805389111OLIVIA, 057301757Robert, sister
805389111OLIVIA, 395565034FRANCESCA, brother
805389111OLIVIA, 848877691Rene, sister
805389111OLIVIA, 869618845ETHEL, sister
805590898Rolland, 099729287Warner, brother
805590898Rolland, 417256750Lucretia, brother
805590898Rolland, 675396497VICTORIA, brother
805590898Rolland, 705652087Freddie, brother
805650402BRANDON, 752418755Venie, husband
805695575GRACE, 011882428Weaver, sister
805695575GRACE, 647420524Bart, sister
805891147Margeret, 563567618Elza, mother
805891147Margeret, 638355658Erwin, wife
806109937ARCHIBALD, 487190357SONIA, husband
806145502Arthur, 350169379Fate, wife
806145502Arthur, 463633325Ottilie, mother
806145502Arthur, 927043960Horatio, mother
806159721Vance, 110466628JANET, brother
806159721Vance, 943369199Issac, brother
806607151RICKY, 290329073Roberta, husband
806861141Gussie, 398203583Eber, wife
807183749Enrique, 633524998Clyda, husband
807183749Enrique, 695207123Amalia, grand child
807183749Enrique, 864576904Dorcas, nephew
807183749Enrique, 908084614Mae, nephew
807264739Bonnie, 997058514Beverly, wife
807302412LINDA, 017444492MITCHELL, wife
807302412LINDA, 285770929Manerva, mother
807302412LINDA, 357844942Enoch, grand mother
807302412LINDA, 774140365Judge, mother
807380206Roxie, 036715567MOHAMMAD, brother
807380206Roxie, 090202749Elise, sister
807380206Roxie, 511180850Lavonia, sister
807629210Joella, 305340982Will, wife
807629210Joella, 342501553Ira, mother
807629210Joella, 695752227Ettie, grand child
807629210Joella, 909295669Willie, niece
808645630Matie, 209652357Angus, wife
808826507Abner, 667335200ANNIE, husband
808826507Abner, 695752227Ettie, grand child
808977381Florence, 096109884Author, brother
808977381Florence, 549352091Clemmie, brother
808977381Florence, 929152218Ira, nephew
809114583Dee, 168214760Mina, brother
809341824Zilpha, 550051958Jeremiah, wife
809418455Andre, 391217224Lucretia, grand child
809551386Eugenia, 018664557Bulah, grand child
809551386Eugenia, 137291711VANESSA, mother
809551386Eugenia, 350736102DEREK, wife
809551386Eugenia, 559661419Zilpha, niece
809592475Axel, 046463193HEATHER, husband
809592475Axel, 621425613CHLOE, father
809751490Zula, 992654950JOHN, wife
809899576Araminta, 113041590Dorsey, wife
809899576Araminta, 560629229RALPH, mother
809899576Araminta, 907858779ALICE, mother
809968334Cecelia, 384949385BERNARD, brother
809968334Cecelia, 532029237LEANNE, sister
810093885Aurelia, 123796232Newt, wife
810093885Aurelia, 930712408Ennis, mother
810106459JANE, 111104412Junius, wife
810139934CHARLES, 010399798Webb, father
810139934CHARLES, 273282773MARIAN, husband
810139934CHARLES, 428793646Dinah, father
810139934CHARLES, 444511822LYNN, husband
810139934CHARLES, 469275272Fidelia, husband
810139934CHARLES, 524055736MARTYN, father
810139934CHARLES, 575323992Donnie, husband
810139934CHARLES, 577420412ALISON, husband
810139934CHARLES, 721208702Zula, father
810139934CHARLES, 723471767Johnnie, father
810139934CHARLES, 835212749Savannah, father
810139934CHARLES, 851298426Lelia, father
810139934CHARLES, 912322113Robbie, father
810217494Sylvanus, 444428487Cinda, brother
810217494Sylvanus, 870632135DEMI, brother
810217494Sylvanus, 919976893Elisabeth, brother
810345820Ashby, 235662750Rex, brother
810345820Ashby, 516070074Cordella, brother
810589893Mammie, 395121368Clarence, sister
810606823Myrtle, 272278788Cecile, husband
810675582Drew, 018079442Eber, father
810675582Drew, 018664557Bulah, grand child
810675582Drew, 184304120King, father
810675582Drew, 275684657Mena, father
810675582Drew, 670174373Dena, husband
810920995Viola, 772573851Dallas, wife
811830619JEMMA, 036075864Letty, sister
811830619JEMMA, 349175640Hardie, sister
811989567Kizzie, 543196495ALEXANDER, wife
812169303Byron, 290306398Eldora, husband
812329022Judge, 018664557Bulah, grand child
812329022Judge, 200325107Lenora, husband
812329022Judge, 274869590Abby, nephew
812421139ANITA, 172206306SOPHIE, grand child
812421139ANITA, 221097256Delmar, wife
812421139ANITA, 232382828Alla, mother
812421139ANITA, 297873127DOREEN, mother
812421139ANITA, 436722302Roxie, mother
812421139ANITA, 690266691Alys, niece
812746703Delphine, 284538681Florance, mother
812746703Delphine, 419574101Bonnie, niece
812746703Delphine, 695207123Amalia, grand child
812746703Delphine, 850584688Lewie, wife
812972851Magdalen, 063507409THELMA, sister
812972851Magdalen, 334032503STANLEY, niece
812972851Magdalen, 648268074MARLENE, sister
812972851Magdalen, 738479880Jennie, sister
813665611Glenna, 056422757DEBBIE, mother
813665611Glenna, 105872915Isaac, mother
813665611Glenna, 176508086Algie, wife
813665611Glenna, 744110522Byron, mother
813665611Glenna, 942502531Bart, wife
813841241Venie, 308704575Malissa, brother
813841241Venie, 355243603BRADLEY, sister
813841241Venie, 459430508DARREN, sister
813841241Venie, 770507949Emory, sister
813841241Venie, 839724250MAURICE, sister
813858558Frankie, 392370539ERNEST, wife
814127227Orson, 172206306SOPHIE, grand child
814127227Orson, 401160873Felicia, husband
814322204Winnie, 468832604Lulu, mother
814322204Winnie, 676096007Willian, wife
814338689Hardie, 315962291Jennie, father
814338689Hardie, 360832531GERTRUDE, husband
814338689Hardie, 362864387Mary, husband
814338689Hardie, 633366850IRENE, father
814338689Hardie, 737369794IRENE, father
814338689Hardie, 765939285Lidie, father
814338689Hardie, 805342152Henrietta, father
814338689Hardie, 868968423ELLEN, father
814338689Hardie, 869618845ETHEL, father
814338689Hardie, 916673272TRACEY, father
814338689Hardie, 962398893Magdalena, husband
814338689Hardie, 972016227MANDY, husband
814338689Hardie, 977462307Lenore, husband
814600858Julious, 072291775Joseph, husband
814600858Julious, 088143347VIVIENNE, father
814600858Julious, 208854855Jefferson, father
814600858Julious, 305749847Osa, husband
814600858Julious, 389229749Queen, husband
814600858Julious, 485473882LYNNE, father
814600858Julious, 502288207Lenna, father
814600858Julious, 532728858Dellar, father
814600858Julious, 644383412Almeda, father
814600858Julious, 707993551Frank, husband
814600858Julious, 713622305Clarinda, husband
814600858Julious, 796738884IRIS, father
814600858Julious, 967229029Nola, father
815434087EDITH, 647939578Holly, wife
815581302Luvenia, 529521130Cliff, sister
815581302Luvenia, 581223209Malvina, brother
815688446ISABELLA, 104786339Alpheus, sister
816200336Lovisa, 017150972Alvia, wife
816200336Lovisa, 073725334Cordelia, mother
816200336Lovisa, 081084618Lessie, aunt
816200336Lovisa, 171371601Isom, sister
816200336Lovisa, 190424700Monroe, wife
816200336Lovisa, 306388566Emil, wife
816200336Lovisa, 744207776JEAN, mother
816200336Lovisa, 827519479Tennie, mother
816210738Blaine, 068953443Maudie, mother
816210738Blaine, 172206306SOPHIE, grand child
816210738Blaine, 289048920CARL, wife
816210738Blaine, 986502051Callie, niece
816793105Pedro, 423247916Winona, father
816793105Pedro, 896378487Ephriam, father
816793105Pedro, 921132673Sybilla, husband
817171752REBEKAH, 073772792Manley, wife
817518999Ollie, 427470547NICOLE, husband
817610081Myrtle, 608980236Miguel, sister
817654674Delphia, 652586906Orson, wife
817654674Delphia, 725649167Mamie, mother
817949138JASMINE, 115500073Fayette, wife
817949138JASMINE, 172206306SOPHIE, grand child
817949138JASMINE, 448877069Izora, niece
817993743Birtha, 144877584Jennette, niece
817993743Birtha, 331884337Orlando, sister
817993743Birtha, 454855516Olie, niece
817993743Birtha, 706564326Fronie, sister
817993743Birtha, 770620354Eliseo, sister
817993743Birtha, 859697130Bishop, brother
818015489Bird, 165804430Elam, wife
818015489Bird, 558823532Odelia, mother
818015489Bird, 999886721Garland, mother
818035773Cary, 435526490Allie, husband
818623884SIAN, 292499722Granville, wife
818665831KATHRYN, 093003535Michel, mother
818665831KATHRYN, 291900957Augustus, mother
818665831KATHRYN, 343444341Sheppard, wife
818665831KATHRYN, 403689144Francisco, wife
818665831KATHRYN, 538265211Loyd, wife
818665831KATHRYN, 747995729Caesar, mother
818665831KATHRYN, 977242547Elihu, wife
818665831KATHRYN, 979982307FRANCIS, mother
819137791Virgie, 363947445Crockett, wife
819255814Lavern, 089707727Arie, nephew
819255814Lavern, 304631700Dayton, nephew
819255814Lavern, 695207123Amalia, grand child
819336054Lincoln, 242676404Alvina, husband
819336054Lincoln, 382471857Selina, father
819336054Lincoln, 437894236Marguerite, husband
819336054Lincoln, 510997714Cathrine, husband
819336054Lincoln, 594363751Alvina, father
819336054Lincoln, 595103170Elvira, father
819336054Lincoln, 625894286JOY, father
819336054Lincoln, 782438103TANYA, father
819336054Lincoln, 786285359MICHELE, father
819336054Lincoln, 923286172MAXINE, husband
819336054Lincoln, 966212187Nena, husband
819800828Alyce, 557740193Eunice, mother
819800828Alyce, 598036382LEONARD, mother
819800828Alyce, 664326763Chin, wife
819800828Alyce, 740008509Franklin, mother
820045830Conrad, 927495195Marcia, husband
820411033Tillie, 092102754HENRY, mother
820411033Tillie, 177885026Marshal, wife
820411033Tillie, 695752227Ettie, grand child
820411033Tillie, 760867594Arlie, mother
820411033Tillie, 897147975Joe, niece
820458765Duff, 788076930CAROLINE, husband
821130368Hunt, 875478358Zoa, husband
821758427Ray, 769564011YVONNE, husband
821758427Ray, 950405245Parley, father
822131612Elam, 096109884Author, father
822131612Elam, 172206306SOPHIE, grand child
822131612Elam, 549352091Clemmie, father
822131612Elam, 808977381Florence, father
822131612Elam, 981236642Junie, husband
822145874Leonidas, 616956350Myra, husband
822245722DEBRA, 565869869BRADLEY, sister
822245722DEBRA, 599872014Louis, sister
822255703Nelson, 456748184Minta, husband
822506474Ervin, 877873989Ruthie, husband
822949315ANGELA, 252313876Press, wife
822949315ANGELA, 758679286Eugenia, sister
822949315ANGELA, 768571770Albin, mother
822949315ANGELA, 892159861TONI, mother
822949315ANGELA, 904239472Bryant, mother
823032924Vada, 445389146Hiram, wife
823164052MURIEL, 127383794Manuel, wife
823826780GAIL, 180789849CARL, sister
823826780GAIL, 269783293Dovie, sister
823826780GAIL, 952995780AMANDA, sister
824222319Hortense, 515734385Jonas, wife
824222319Hortense, 528056165BEVERLEY, mother
824222319Hortense, 553923800Lennie, mother
824222319Hortense, 671390517Friend, wife
824222319Hortense, 693445246Thad, mother
824222319Hortense, 905090078Era, grand mother
824222319Hortense, 919322446VICTOR, mother
824489583JANET, 332253734Emma, sister
824489583JANET, 472880377Worthy, aunt
824489583JANET, 875691023Pedro, wife
825039336Elmo, 176675636Aurora, husband
825039336Elmo, 198939698NELLIE, husband
825039336Elmo, 280933923Delos, father
825039336Elmo, 417740834GERARD, father
825039336Elmo, 493487194Milo, father
825039336Elmo, 521860369FREDA, husband
825039336Elmo, 637332475BRANDON, father
825039336Elmo, 698761883Frankie, husband
825039336Elmo, 792135172Jabez, father
825039336Elmo, 792659858Janie, husband
825039336Elmo, 810217494Sylvanus, father
825039336Elmo, 870632135DEMI, father
825223059Harriette, 921920612BRYAN, wife
825344287Blas, 695752227Ettie, grand child
825344287Blas, 916673272TRACEY, husband
825388386Quincy, 928219403Orrie, brother
825524036BETHAN, 109439581Emmet, wife
825564086Geo, 139185894Huldah, brother
825564086Geo, 515251077LYNDA, brother
825564086Geo, 735796701NICHOLAS, brother
825564086Geo, 771539118GWENDOLINE, brother
825572118Melva, 018664557Bulah, grand child
825572118Melva, 046195236ALEXANDER, wife
825723693DAPHNE, 770362194Ida, wife
825723693DAPHNE, 989293309TINA, mother
826159936Dorsey, 024700915Ceylon, brother
826159936Dorsey, 174300445Denver, brother
826159936Dorsey, 191154093Nena, nephew
826159936Dorsey, 232382828Alla, brother
826276938HUBERT, 120016640Wanda, husband
826276938HUBERT, 415720231Mona, father
826294659Nell, 740551980NORMAN, mother
826294659Nell, 741093257Caesar, wife
826608012Alvena, 176360746EVELYN, sister
826702473Manuela, 597791817Hence, wife
826779392REBECCA, 836714238Isham, wife
826791060Malcom, 171743835Adaline, father
826791060Malcom, 239104261Clem, uncle
826791060Malcom, 254300019Wilhelmina, father
826791060Malcom, 375155898Grover, uncle
826791060Malcom, 660255779Rillie, husband
826791060Malcom, 851030413ANDREA, father
826791060Malcom, 889574988Inga, brother
826823462Nealie, 159310724EVELYN, niece
826823462Nealie, 391217224Lucretia, grand child
826823462Nealie, 914607448Bud, wife
826823462Nealie, 999248346Elenora, mother
827017510Ray, 157586285Curtis, sister
827017510Ray, 638129781Oral, brother
827017510Ray, 762343828Lindsey, sister
827017510Ray, 781670513Genie, sister
827017510Ray, 914368648MABEL, sister
827128009KIMBERLEY, 581223209Malvina, brother
827128009KIMBERLEY, 695656565Fernando, sister
827208533HENRY, 803924975Harve, father
827208533HENRY, 839664563JENNA, husband
827208533HENRY, 896347244Evert, father
827258933Daisey, 567952610MATHEW, wife
827519479Tennie, 171371601Isom, niece
827519479Tennie, 599634590Tilmon, wife
827519479Tennie, 695207123Amalia, grand child
827528627Evert, 560747713STELLA, husband
827530140FREDERICK, 031377901Payton, father
827530140FREDERICK, 054092270Mat, father
827530140FREDERICK, 104392019Alpheus, father
827530140FREDERICK, 150679233Littie, father
827530140FREDERICK, 163316150Arizona, husband
827530140FREDERICK, 191154093Nena, husband
827530140FREDERICK, 332500894Wiley, father
827530140FREDERICK, 338315251Vallie, husband
827530140FREDERICK, 475757294Ossie, husband
827530140FREDERICK, 519361236OLIVE, husband
827530140FREDERICK, 560158796Evans, father
827530140FREDERICK, 743977276Clayton, father
827530140FREDERICK, 985404688YASMIN, father
827636959Elizebeth, 007097380Schuyler, wife
827636959Elizebeth, 057638538Reta, mother
827636959Elizebeth, 075534290Eugene, mother
827636959Elizebeth, 459183591DONNA, mother
827702354Arther, 010522662MATTHEW, brother
827702354Arther, 244046117Rice, brother
827702354Arther, 553923800Lennie, sister
827702354Arther, 984251873Sina, nephew
827770005CHRISTIAN, 135241106Fronie, husband
827770005CHRISTIAN, 252313876Press, father
827770005CHRISTIAN, 294628120KATY, husband
827770005CHRISTIAN, 525252775Thornton, father
827770005CHRISTIAN, 556772245MARTIN, father
827770005CHRISTIAN, 558946862Claudine, father
827770005CHRISTIAN, 563017430CONNOR, father
827770005CHRISTIAN, 634270724Hugo, father
827770005CHRISTIAN, 711596720Rupert, father
827770005CHRISTIAN, 758733716CATHERINE, husband
827770005CHRISTIAN, 768523117Lessie, husband
827770005CHRISTIAN, 920929447FRANCES, husband
827987654Leroy, 449442164Watson, brother
828004188TERENCE, 452531821Irena, husband
828004188TERENCE, 695207123Amalia, grand child
828004188TERENCE, 881568158Tessie, nephew
829101714CHARLIE, 074204555Birt, father
829101714CHARLIE, 198939698NELLIE, husband
829101714CHARLIE, 200400400Humphrey, father
829101714CHARLIE, 232848099JOSHUA, father
829101714CHARLIE, 320832054Obie, father
829101714CHARLIE, 420754373KAYLEIGH, husband
829101714CHARLIE, 499050340Porter, father
829101714CHARLIE, 904697848MILDRED, husband
829101714CHARLIE, 919422256LINDSAY, husband
829101714CHARLIE, 966212187Nena, husband
829101714CHARLIE, 986129587MARC, father
829242150GEOFFREY, 024700915Ceylon, brother
829242150GEOFFREY, 246093272Junious, brother
829242150GEOFFREY, 289184588Vida, brother
829242150GEOFFREY, 411517244Lucie, brother
829242150GEOFFREY, 453678984Sula, brother
829242150GEOFFREY, 515251077LYNDA, brother
829242150GEOFFREY, 668278762Tillie, nephew
829242150GEOFFREY, 941339341Leitha, brother
829242150GEOFFREY, 953854490Hermon, brother
829258901Merritt, 018664557Bulah, grand child
829258901Merritt, 081110440Retta, husband
829258901Merritt, 109165450Selina, father
829258901Merritt, 508332910Bernice, nephew
829258901Merritt, 773507465Authur, father
829258901Merritt, 999167659Essie, father
829271374PAMELA, 707933460Ludie, sister
829271374PAMELA, 850018527Minta, sister
829554517TOM, 018664557Bulah, grand child
829554517TOM, 900549025Angeline, father
829554517TOM, 988759767Eula, husband
829808987LUKE, 005176777Patty, husband
829808987LUKE, 085086806Mima, husband
829808987LUKE, 182259600Luella, husband
829808987LUKE, 218058292Zeb, father
829808987LUKE, 229614287Daisey, father
829808987LUKE, 488952146Teressa, father
829808987LUKE, 633814538JANICE, husband
829808987LUKE, 674344511Minna, father
829808987LUKE, 676915770Elena, father
829808987LUKE, 842967346LAUREN, father
829808987LUKE, 923061149Selena, husband
829867645MEGAN, 676768184Buck, wife
830089482Rosanna, 743598931ABDUL, wife
830140608Almon, 172206306SOPHIE, grand child
830140608Almon, 191154093Nena, nephew
830140608Almon, 357341902Bess, husband
830140608Almon, 503702360William, father
830609997Isabell, 283641284RYAN, mother
830609997Isabell, 589867208Asa, wife
830780660Clemie, 616106764ERIC, wife
830822682Gardner, 018664557Bulah, grand child
830822682Gardner, 151466586Mamie, nephew
830822682Gardner, 647691323Della, husband
830879522Hallie, 270377865Rufus, mother
830879522Hallie, 331498221GUY, wife
830879522Hallie, 750222683Sudie, mother
830924326Sannie, 101990782Arvilla, niece
831015781Odelia, 001228396KATHERINE, sister
831015781Odelia, 281508110Carleton, sister
831015781Odelia, 953326179Creola, sister
831296994JESSICA, 717913200Rowland, wife
831322394Phebe, 792822646Evert, wife
831546529Lucile, 252273161FRED, mother
831546529Lucile, 361475591Irven, mother
831755405Alberta, 622126603DARREN, wife
831912557Arlington, 525029908Delphine, husband
832070792Wilmer, 695752227Ettie, grand child
832070792Wilmer, 779766646Sina, nephew
832416630Press, 695207123Amalia, grand child
832416630Press, 730956682Patty, niece
832606306NICOLA, 172206306SOPHIE, grand child
832606306NICOLA, 448877069Izora, niece
832606306NICOLA, 475757294Ossie, niece
832606306NICOLA, 687652493Felipe, niece
832606306NICOLA, 695207123Amalia, grand child
832606306NICOLA, 739502648Elder, wife
832697829HOWARD, 160427941Solomon, husband
832749742Pansy, 074145159Steve, wife
832776221KENNETH, 003946711Creola, father
832776221KENNETH, 198939698NELLIE, husband
832776221KENNETH, 221074567Bertrand, father
832776221KENNETH, 311833989HOLLY, husband
832776221KENNETH, 412933232Carey, uncle
832776221KENNETH, 448877069Izora, brother
832776221KENNETH, 505627352TERESA, husband
832776221KENNETH, 670427128Floy, husband
832776221KENNETH, 721993280Sina, husband
832776221KENNETH, 754160033Jerry, father
832776221KENNETH, 795030990PAIGE, father
832776221KENNETH, 817949138JASMINE, father
832776221KENNETH, 832606306NICOLA, father
832776221KENNETH, 924845714IMOGEN, father
832992533Manda, 172206306SOPHIE, grand child
833122151Jimmie, 018664557Bulah, grand child
833122151Jimmie, 928243768Perley, wife
833261534JORDAN, 664509892Minta, husband
833377149SYLVIA, 948259795Johnny, wife
833779293Frona, 220755359Wilbert, sister
833779293Frona, 288135903MAVIS, sister
833779293Frona, 505865924Jeremiah, sister
833779293Frona, 635239223Mintie, sister
833979743HARRY, 692709484Zoa, husband
834433570Rufus, 856179933Annetta, husband
834478509NELLIE, 325045174Vernie, wife
834732616Ruby, 770561918Wilda, husband
835047497GERTRUDE, 175912434CHARLES, niece
835047497GERTRUDE, 345817530Maudie, niece
835047497GERTRUDE, 574711476CHARLES, wife
835047497GERTRUDE, 695752227Ettie, grand child
835912639Sanford, 100273519HERBERT, brother
835972919NORA, 486600996Erie, wife
836270130Mozella, 146344115Gee, wife
836384571Drucilla, 065193624Evans, sister
836384571Drucilla, 213139291Jennie, sister
836384571Drucilla, 334189524Camilla, sister
836540803Albina, 341645383Altha, niece
836540803Albina, 392126772Santiago, wife
836540803Albina, 695207123Amalia, grand child
836714238Isham, 826779392REBECCA, husband
836815591Eve, 060387937LEIGH, brother
837113456Letta, 415439306DOUGLAS, wife
837119775Axel, 033668480Ola, father
837119775Axel, 280076104Althea, husband
837119775Axel, 323582165Ivey, father
837119775Axel, 426975289PERCIVAL, father
837119775Axel, 453678984Sula, father
837119775Axel, 508332910Bernice, husband
837119775Axel, 539229679Margret, husband
837119775Axel, 748280622Tilda, father
837119775Axel, 753053246Paulina, father
837119775Axel, 776429474Evelina, husband
837119775Axel, 856071493Onie, father
837226888BEN, 579085603AIMEE, nephew
837226888BEN, 712615315Johanna, brother
837227116LYNSEY, 089707727Arie, niece
837227116LYNSEY, 304631700Dayton, niece
837227116LYNSEY, 448768468Flora, niece
837227116LYNSEY, 695207123Amalia, grand child
837227116LYNSEY, 781366085Shirley, wife
837354036Marion, 332500894Wiley, uncle
837354036Marion, 338315251Vallie, brother
837354036Marion, 910123576Ethyl, uncle
837354036Marion, 910573357Lida, father
837354036Marion, 999942385Adolf, husband
837945100Finis, 391217224Lucretia, grand child
837945100Finis, 856745471Josiephine, husband
838106015Emilie, 371949605Hudson, wife
838106015Emilie, 380393125Ely, mother
838106015Emilie, 695238564Rafe, wife
838106015Emilie, 744030193Lucien, mother
838463282CATHERINE, 408704162Sada, sister
838463282CATHERINE, 656030034Opal, niece
838966782FRED, 286043634Bettie, husband
839032144Media, 975741003Maudie, mother
839032144Media, 996124276Elbert, wife
839664563JENNA, 803924975Harve, mother
839664563JENNA, 827208533HENRY, wife
839664563JENNA, 896347244Evert, mother
839724250MAURICE, 222329081Linwood, sister
839724250MAURICE, 355243603BRADLEY, brother
839724250MAURICE, 459430508DARREN, brother
839724250MAURICE, 770507949Emory, brother
839724250MAURICE, 813841241Venie, brother
839841298Earnest, 008967150Estie, nephew
839841298Earnest, 103241632Baxter, father
839841298Earnest, 122477831SANDRA, husband
839841298Earnest, 172206306SOPHIE, grand child
839841298Earnest, 194084744AGNES, father
839841298Earnest, 355799144Cecile, father
839841298Earnest, 391217224Lucretia, grand child
839841298Earnest, 625845296NICHOLAS, father
840091273Sena, 365158335Tracy, sister
840091273Sena, 968281383Pearl, sister
840241527Hardy, 223677933Eula, husband
840298742William, 752165862Guss, wife
840540098Zelma, 082242859Halsey, sister
840540098Zelma, 388136710Lacy, sister
840540098Zelma, 394432603Alyce, niece
840540098Zelma, 514583626Elsa, sister
840540098Zelma, 726431950Mallie, brother
840540098Zelma, 873220170Lelia, sister
840540098Zelma, 876908947Rudolph, sister
840618588Mozella, 034784331Anastasia, niece
840618588Mozella, 305610454Abram, wife
840618588Mozella, 341645383Altha, niece
840618588Mozella, 695207123Amalia, grand child
840705537KEVIN, 018664557Bulah, grand child
840705537KEVIN, 442683983TERRY, nephew
840743742Lemma, 767924180Calvin, sister
840753981Theophile, 744545070Gena, husband
840753981Theophile, 850048982MURIEL, father
840867649Zilpha, 438347929Roena, grand child
840867649Zilpha, 695207123Amalia, grand child
840867649Zilpha, 747773983Bart, wife
840967271ROLAND, 848563072Ephriam, father
840967271ROLAND, 928830098MELANIE, husband
841043543Elizabeth, 270304391CHANTELLE, husband
841244931Alphonse, 300031294Cyrus, brother
841244931Alphonse, 565039633REBECCA, brother
841244931Alphonse, 695055376Sammie, brother
841318147CALLUM, 303830027Lollie, husband
841318147CALLUM, 427618217GLYNIS, father
841584887CHELSEA, 059560615PENELOPE, niece
841584887CHELSEA, 393973189Sherman, sister
841584887CHELSEA, 870779193Eliseo, sister
841661655Ephraim, 440657513Lyda, husband
841661655Ephraim, 464577076Bird, father
841705359Oda, 261943463Delos, mother
841705359Oda, 365049192BETHAN, sister
841705359Oda, 499424185Willian, wife
841705359Oda, 581632374Carlton, mother
841705359Oda, 644998705Spencer, wife
841705359Oda, 759165782Tobe, aunt
841705359Oda, 903953453CAMERON, aunt
841705359Oda, 941046258Toney, mother
